company_id,company_name,legal_form,sector,region,size_category,founded_year,age_years,employees,revenues_mdl,assets_mdl,liabilities_mdl,equity_mdl,bank_borrowings_mdl,trade_payables_mdl,intercompany_loans_in_mdl,ebitda_margin,net_margin,interest_coverage,current_ratio,quick_ratio,working_capital_to_assets,retained_earnings_to_assets,roa,roe,sales_growth,probability_of_distress,distress_flag,network_out_degree,network_in_degree,out_exposure_total_mdl,in_exposure_total_mdl,contagion_index_equity_at_risk,vulnerability_bucket,top5_counterparty_share_out
CO102091,Compania J091 Basarabeasca SRL,SRL,J-Informații&Comunicații,Dondușeni,Mici,1995,30,24,4542480.2,5820907.0,2545336.16,3275570.84,940215.58,505529.0,112998.01,-0.037,-0.0951,0.0,2.06,1.69,0.245,-0.101,-0.074,-0.132,0.105,0.0081,0,14,7,34242652.38,27329636.97,6.549,Sever,0.949
CO102092,Compania I092 Edineț SRL,SRL,I-HoReCa,Ștefan Vodă,Mijlocii,2000,25,231,22330961.82,23014302.42,14381820.27,8632482.15,7417440.42,3242220.96,696298.05,0.1569,0.1277,3.98,2.38,1.73,0.212,0.169,0.124,0.33,0.123,0.0005,0,12,10,17933980.84,14948892.01,1.428,Ridicat,0.903
CO102093,Compania F093 Telenești SRL,SRL,F-Construcții,Ialoveni,Mici,2014,11,15,7988254.68,8747570.0,1436529.19,7311040.82,988934.77,367031.11,54048.58,0.3036,0.2497,18.39,1.43,0.93,0.256,0.161,0.228,0.273,-0.106,0.0012,0,12,8,16230898.61,10244646.64,0.684,Moderat,0.896
CO102094,Compania M094 Criuleni SRL,SRL,M-Servicii profesionale,Telenești,Mari,2011,14,726,581670421.03,548393003.82,244926041.78,303466962.04,170688972.45,24653453.02,21373924.74,0.2164,0.1287,14.43,1.39,0.78,0.149,0.318,0.137,0.247,-0.2,0.0004,0,9,11,8345125.2,4826510.48,0.015,Foarte scăzut,0.863
CO102095,Compania J095 Hîncești SA,SA,J-Informații&Comunicații,Dubăsari,Mici,2013,12,29,9274295.64,10249264.02,2456673.8,7792590.22,1420382.74,452439.77,81512.5,0.1886,0.1153,18.08,1.44,1.07,0.254,0.422,0.104,0.137,0.112,0.0012,0,10,8,11351406.84,11596877.01,0.411,Moderat,0.855
CO102096,Compania F096 Rîșcani II,II,F-Construcții,Drochia,Mici,2007,18,38,16045810.51,20064760.41,12805390.93,7259369.48,7597653.75,2577169.94,966852.83,0.1036,0.0607,2.67,1.55,1.16,0.409,0.268,0.049,0.134,-0.209,0.0079,0,9,9,202993164.96,16470082.85,5.268,Sever,0.995
CO102097,Compania K097 Dondușeni SRL,SRL,K-Financiar,Rezina,Micro,1995,30,10,1805462.6,2238700.7,913863.08,1324837.62,514230.6,261883.84,55119.05,0.221,0.2068,9.47,1.03,0.88,0.329,0.132,0.167,0.282,0.294,0.0069,0,8,11,16101920.86,9702716.06,6.412,Sever,0.97
CO102098,Compania H098 Nisporeni SRL,SRL,H-Transport&Depozitare,Criuleni,Mici,2018,7,58,8082588.44,8794457.2,4410597.04,4383860.16,2261641.23,483918.72,113464.74,0.2406,0.1867,6.87,0.93,0.65,0.101,0.056,0.172,0.344,-0.07,0.0181,0,7,11,4317404.33,10656355.71,0.573,Moderat,0.938
CO102099,Compania P099 Telenești SA,SA,P-Educație,Drochia,Micro,2019,6,4,308656.07,1000000.0,976001.85,23998.15,719875.97,162861.54,30351.32,0.1256,0.0601,0.47,0.83,0.94,0.073,0.097,0.019,0.5,0.073,0.551,1,10,15,414056512.33,20332378.29,10.0,Sever,0.998
CO102100,Compania I100 Ștefan Vodă SRL,SRL,I-HoReCa,Sîngerei,Mari,1999,26,665,254297740.95,178207310.49,70017409.47,108189901.02,50255548.74,17291354.15,3027248.12,0.1398,0.0674,6.7,1.57,1.3,0.184,0.138,0.096,0.158,-0.084,0.0005,0,8,8,26049615.88,40494311.86,0.132,Scăzut,0.94
CO102101,Compania L101 Călărași SRL,SRL,L-Imobiliare,Ștefan Vodă,Micro,2022,3,8,3500554.83,4486093.99,2037723.91,2448370.08,1265264.3,342455.71,101504.62,0.1335,0.1095,5.05,1.1,0.33,0.152,-0.092,0.085,0.157,0.345,0.0109,0,10,4,32455923.53,8853770.69,5.789,Sever,0.969
CO102102,Compania G102 Telenești SRL,SRL,G-Comerț cu ridicata&amănuntul,Sîngerei,Micro,2007,18,8,1176483.41,1199674.92,633037.42,566637.5,415448.45,66073.62,37073.1,0.1932,0.1426,4.13,0.89,0.7,0.143,0.307,0.14,0.296,0.182,0.0512,0,11,10,8863693.79,19988080.22,4.176,Sever,0.941
CO102103,Compania I103 Șoldănești SRL,SRL,I-HoReCa,Chișinău,Micro,2022,3,3,769987.16,1000000.0,540552.53,459447.47,392757.37,102323.67,32720.64,0.2096,0.1444,2.98,1.51,0.96,0.086,0.367,0.111,0.242,-0.193,0.0357,0,9,10,13982471.24,10320439.48,9.003,Sever,0.978
CO102104,Compania A104 Edineț SRL,SRL,A-Agricultură,Taraclia,Micro,2015,10,4,1190679.83,1531546.85,658492.98,873053.87,356441.7,194103.91,62870.66,0.1776,0.1248,3.83,1.25,0.83,0.126,0.458,0.097,0.17,0.067,0.0222,0,12,14,23268211.15,11204392.62,10.0,Sever,0.949
CO102105,Compania J105 Dondușeni SRL,SRL,J-Informații&Comunicații,Soroca,Micro,1996,29,1,531597.07,1000000.0,565115.4,434884.6,234281.27,165343.4,45421.28,0.197,0.1517,3.23,1.07,0.82,0.037,-0.094,0.081,0.185,0.013,0.0776,0,13,9,15570273.58,9711936.18,10.0,Sever,0.87
CO102106,Compania Q106 Nisporeni SRL,SRL,Q-Sănătate&Asistență,Soroca,Mici,1998,27,33,11055302.29,10009750.16,5456198.87,4553551.28,1966462.99,1326943.49,470750.8,0.1069,0.0641,4.27,1.76,1.29,0.162,0.147,0.071,0.156,0.012,0.0039,0,7,9,45015332.33,27492502.37,5.428,Sever,0.997
CO102107,Compania C107 Sîngerei SRL,SRL,C-Industrie prelucrătoare,Strășeni,Mijlocii,2002,23,51,81079223.8,73719976.79,49382921.51,24337055.28,18564384.19,13416267.32,2833102.86,0.2455,0.2266,8.76,1.74,1.24,-0.018,0.202,0.249,0.5,0.227,0.0008,0,7,10,8314289.96,25548278.49,0.107,Scăzut,0.926
CO102108,Compania A108 Ungheni SRL,SRL,A-Agricultură,Strășeni,Mici,2014,11,34,5641434.76,6215634.51,2755250.92,3460383.58,2022411.1,722227.74,117440.89,0.207,0.2117,5.69,2.13,1.86,0.198,-0.006,0.192,0.345,0.012,0.0009,0,9,10,5262721.68,7952240.63,0.41,Moderat,0.853
CO102109,Compania F109 Orhei SRL,SRL,F-Construcții,Chișinău,Mijlocii,2013,12,95,166204165.95,145853372.99,133794316.82,12059056.17,56182718.56,16651910.28,6775385.43,0.1099,0.0774,2.54,1.07,0.92,-0.243,-0.004,0.088,0.5,-0.057,0.0433,0,8,8,5050533.14,7335944.93,0.118,Scăzut,0.894
CO102110,Compania A110 Orhei SRL,SRL,A-Agricultură,Leova,Mici,2023,2,40,38476728.59,33694398.97,15350792.71,18343606.26,9812602.89,3524673.03,1269883.69,-0.0016,-0.0353,0.0,1.3,0.92,0.11,0.368,-0.04,-0.074,0.155,0.0214,0,11,14,11995358.47,36101150.01,0.202,Scăzut,0.878
CO102111,Compania G111 Nisporeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Cantemir,Micro,2010,15,7,1342466.87,1350074.13,672811.48,677262.65,411255.34,112289.34,61170.71,0.1364,0.0807,3.45,1.14,0.65,0.153,-0.034,0.08,0.16,0.105,0.0378,0,8,11,13580288.36,7668643.31,7.372,Sever,0.977
CO102112,Compania J112 Nisporeni SRL,SRL,J-Informații&Comunicații,Hîncești,Micro,1992,33,10,1795677.74,1982473.77,1635985.53,346488.24,1055660.03,384239.48,102410.86,0.1388,0.1226,2.38,1.38,0.61,0.177,0.28,0.111,0.5,0.294,0.0417,0,7,9,5262194.65,15624485.55,4.813,Sever,0.98
CO102113,Compania P113 Rezina SRL,SRL,P-Educație,Chișinău,Micro,2010,15,11,1874061.62,2663344.99,1770759.57,892585.42,1065764.96,392579.19,93146.1,0.0841,-0.0246,1.57,1.9,1.46,-0.099,0.418,-0.017,-0.052,0.102,0.0249,0,9,9,37164750.62,9726860.5,10.0,Sever,0.974
CO102114,Compania G114 UTA Găgăuzia SRL,SRL,G-Comerț cu ridicata&amănuntul,Ocnița,Mijlocii,2018,7,104,125904663.77,134834402.04,47533430.45,87300971.59,28751800.86,7057626.88,1760277.7,0.0037,-0.0353,0.14,1.13,0.7,0.016,0.319,-0.033,-0.051,0.342,0.009,0,9,10,15925679.57,48957974.77,0.062,Foarte scăzut,0.854
CO102115,Compania C115 Orhei SRL,SRL,C-Industrie prelucrătoare,Dubăsari,Micro,1998,27,12,2214955.03,3026832.13,2336582.5,690249.63,1035988.85,284894.42,198731.64,0.1379,0.0871,4.62,0.58,0.05,0.063,0.173,0.064,0.279,0.043,0.179,0,9,11,5482597.88,29635289.12,3.459,Sever,0.831
CO102116,Compania N116 Cantemir SRL,SRL,N-Servicii administrative,Nisporeni,Micro,2011,14,4,837188.8,1000000.0,410364.59,589635.41,298781.39,79144.96,26318.29,0.1829,0.1462,3.78,0.85,0.75,0.135,0.05,0.122,0.208,0.105,0.0566,0,9,12,12791037.35,56979344.3,7.401,Sever,0.917
CO102117,Compania H117 Telenești SRL,SRL,H-Transport&Depozitare,Florești,Micro,2017,8,10,943751.4,1367023.32,757852.14,609171.18,441229.52,175528.14,15695.66,0.0555,0.0066,1.02,2.57,2.01,0.296,0.303,0.005,0.01,0.044,0.0034,0,7,11,5577423.31,9417442.02,2.874,Sever,0.992
CO102118,Compania J118 Rezina SRL,SRL,J-Informații&Comunicații,Orhei,Micro,2007,18,6,1471084.36,2160763.18,808483.94,1352279.24,335122.36,126547.22,54420.43,0.2384,0.1512,9.93,0.68,0.19,0.099,0.18,0.103,0.164,0.009,0.0336,0,6,14,8368813.48,7222417.69,1.548,Ridicat,0.996
CO102119,Compania G119 Ialoveni SRL,SRL,G-Comerț cu ridicata&amănuntul,Nisporeni,Micro,1992,33,13,906379.19,1000000.0,516989.22,483010.78,372213.71,107318.55,34435.22,0.1945,0.1762,3.85,2.52,2.15,0.051,-0.021,0.16,0.331,0.164,0.0015,0,8,9,4110119.77,11898007.13,3.954,Sever,0.868
CO102120,Compania G120 Ștefan Vodă II,II,G-Comerț cu ridicata&amănuntul,Fălești,Micro,2009,16,11,1171724.19,1269615.25,583014.36,686600.89,257646.44,163964.86,57005.69,0.1685,0.0992,9.32,1.89,1.55,0.339,-0.044,0.092,0.169,0.111,0.0018,0,12,9,21694587.37,9457120.15,10.0,Sever,0.874
CO102121,Compania G121 Dondușeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Glodeni,Mijlocii,2006,19,133,52413761.38,49343984.07,30982788.8,18361195.27,22919677.28,8230325.15,2893263.69,0.0119,-0.0219,0.25,1.49,1.26,-0.099,0.256,-0.023,-0.062,-0.095,0.034,0,10,13,10776948.64,17831521.94,0.23,Scăzut,0.853
CO102122,Compania H122 Ștefan Vodă SRL,SRL,H-Transport&Depozitare,Criuleni,Mari,2017,8,115,589471026.25,567816766.2,245045039.59,322771726.6,142369009.95,40666895.0,24085415.37,0.1237,0.0995,4.62,1.68,1.36,0.208,-0.085,0.103,0.182,0.249,0.0002,0,3,9,27247893.99,113010017.0,0.048,Foarte scăzut,1.0
CO102123,Compania Q123 Edineț SRL,SRL,Q-Sănătate&Asistență,Nisporeni,Mici,2024,1,49,19071342.16,17626562.77,12376305.67,5250257.1,6137053.62,1361652.79,318706.76,0.2076,0.2131,5.77,1.4,1.33,-0.096,0.196,0.231,0.5,-0.168,0.0144,0,15,17,14790116.25,28915865.55,0.99,Ridicat,0.746
CO102124,Compania G124 Rîșcani SRL,SRL,G-Comerț cu ridicata&amănuntul,Strășeni,Micro,2005,20,2,2126478.77,3245741.45,1679353.21,1566388.24,1085682.73,370072.03,107573.15,0.078,0.0403,3.32,1.18,0.73,-0.029,0.134,0.026,0.055,-0.138,0.0601,0,6,7,9071529.89,10743280.24,5.165,Sever,0.973
CO102125,Compania J125 Rîșcani SA,SA,J-Informații&Comunicații,Cahul,Micro,2010,15,8,2708072.67,2784877.01,1245340.0,1539537.01,581747.01,154541.85,69852.62,0.1553,0.1386,8.16,1.64,1.23,0.169,0.066,0.135,0.244,-0.066,0.0047,0,13,7,8358781.09,6736068.33,2.401,Sever,0.816
CO102126,Compania G126 Sîngerei SRL,SRL,G-Comerț cu ridicata&amănuntul,Dubăsari,Mijlocii,2006,19,107,86202154.45,90915348.36,62263777.91,28651570.44,38087848.06,11279118.19,3209885.28,0.0547,-0.0481,0.79,1.45,0.92,0.053,0.138,-0.046,-0.145,0.28,0.0091,0,11,4,189489775.97,8178746.16,5.122,Sever,0.991
CO102127,Compania A127 Chișinău SRL,SRL,A-Agricultură,Hîncești,Mari,2021,4,441,728722088.94,467208097.99,297460988.05,169747109.94,118972516.25,83076435.02,17797713.04,0.2677,0.225,11.16,2.09,1.72,0.297,0.332,0.3,0.5,-0.451,0.0001,0,9,7,15728839.71,8620135.9,0.055,Foarte scăzut,0.87
CO102128,Compania C128 Soroca SA,SA,C-Industrie prelucrătoare,Călărași,Micro,1999,26,5,4314687.07,6352118.52,2999857.23,3352261.28,1313588.83,810512.14,123072.57,0.1553,0.1468,5.68,1.22,0.76,0.071,0.41,0.1,0.189,0.249,0.0085,0,8,10,30752625.28,18565675.88,7.26,Sever,0.924
CO102129,Compania K129 Taraclia SRL,SRL,K-Financiar,Florești,Micro,1999,26,7,4645388.27,5448728.39,4107736.54,1340991.85,2584985.94,1054369.73,147352.47,0.2436,0.188,4.52,1.28,0.82,0.151,-0.131,0.16,0.5,-0.018,0.0232,0,9,10,19733349.36,13953764.67,7.23,Sever,0.964
CO102130,Compania G130 Cantemir SRL,SRL,G-Comerț cu ridicata&amănuntul,Ocnița,Micro,2002,23,4,526765.23,1000000.0,675163.03,324836.97,394253.16,193419.18,59435.62,0.1002,0.0958,1.9,0.62,0.05,0.101,0.573,0.05,0.155,0.171,0.2948,1,8,11,13370621.16,12946451.49,10.0,Sever,0.878
CO102131,Compania A131 Fălești SRL,SRL,A-Agricultură,Basarabeasca,Micro,2011,14,9,2623160.01,2837075.08,1786649.93,1050425.15,981005.98,424376.17,71863.21,0.0196,-0.0393,0.39,1.81,1.45,-0.016,0.354,-0.036,-0.098,-0.122,0.059,0,9,11,4289429.59,6377640.77,1.137,Ridicat,0.942
CO102132,Compania G132 Cimișlia SRL,SRL,G-Comerț cu ridicata&amănuntul,Basarabeasca,Micro,2014,11,13,2137599.96,2220563.54,811447.65,1409115.9,568902.06,135559.01,32449.3,0.1828,0.1338,4.89,1.84,1.54,0.201,0.278,0.129,0.203,-0.045,0.0033,0,10,10,31303220.47,10796705.64,8.873,Sever,0.869
CO102133,Compania G133 Florești ÎM,ÎM,G-Comerț cu ridicata&amănuntul,Drochia,Micro,2011,14,10,4734641.29,6343972.56,1899483.54,4444489.02,1002267.77,383824.92,87945.46,0.1214,0.0513,5.42,2.41,1.73,-0.04,-0.002,0.038,0.055,0.368,0.0003,0,11,9,17677066.71,10573149.88,1.45,Ridicat,0.871
CO102134,Compania J134 Leova SRL,SRL,J-Informații&Comunicații,Dubăsari,Micro,2021,4,5,1864016.18,1948502.29,639804.76,1308697.53,320223.39,109049.84,31588.72,0.0235,-0.0528,1.19,0.62,0.33,0.119,-0.022,-0.051,-0.075,-0.043,0.2163,1,9,15,6474927.35,8392290.93,1.356,Ridicat,0.931
CO102135,Compania G135 Drochia SRL,SRL,G-Comerț cu ridicata&amănuntul,Ocnița,Mici,2017,8,54,11546098.71,12429405.19,6081363.35,6348041.84,3106051.99,746492.74,158602.87,0.1482,0.1159,8.66,0.54,0.24,0.117,0.162,0.108,0.211,-0.038,0.0345,0,3,10,442946.36,12524910.46,0.016,Foarte scăzut,1.0
CO102136,Compania G136 Căușeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Dondușeni,Mici,2017,8,10,16877672.0,16035284.9,8506425.29,7528859.61,3112790.51,1739169.06,727217.73,0.2183,0.1595,8.57,1.49,1.03,0.136,0.153,0.168,0.358,0.618,0.001,0,13,4,49247292.56,975277.87,2.606,Sever,0.958
CO102137,Compania A137 Glodeni ÎM,ÎM,A-Agricultură,Taraclia,Micro,2011,14,5,2282839.06,3479442.21,2322358.49,1157083.71,1284523.84,689370.02,119075.57,0.1163,0.0947,1.55,1.5,1.06,-0.006,-0.068,0.062,0.187,-0.008,0.0528,0,6,13,5616659.1,45267690.67,1.664,Ridicat,0.955
CO102138,Compania C138 Ungheni SRL,SRL,C-Industrie prelucrătoare,Anenii Noi,Mici,1994,31,46,11048741.1,13533219.73,10335067.12,3198152.61,7004363.34,1589247.61,348714.58,0.2308,0.1599,2.05,1.7,1.23,0.087,0.107,0.131,0.5,0.234,0.0084,0,10,7,8992002.02,13102939.27,0.78,Ridicat,0.873
CO102139,Compania M139 Orhei SRL,SRL,M-Servicii profesionale,Cahul,Mici,2011,14,49,10951575.84,10751451.76,5085609.06,5665842.7,3529534.89,1121645.03,356638.73,0.1236,0.0698,5.34,1.76,1.27,0.299,-0.2,0.071,0.135,-0.085,0.0022,0,7,8,10594598.25,14621757.64,0.638,Moderat,0.979
CO102140,Compania H140 Taraclia SRL,SRL,H-Transport&Depozitare,Leova,Mijlocii,1996,29,33,125844452.99,103395043.07,59071481.67,44323561.4,39572077.26,8449047.45,4417465.05,0.0507,-0.0172,2.08,0.73,0.69,0.173,-0.087,-0.021,-0.049,0.085,0.0233,0,14,17,23777312.68,61474298.88,0.171,Scăzut,0.851
CO102141,Compania N141 Hîncești SRL,SRL,N-Servicii administrative,Dondușeni,Micro,1996,29,1,1068489.46,1567992.06,1264861.34,303130.72,565423.19,378627.3,89924.46,0.1306,0.0926,2.34,1.65,1.29,0.048,0.365,0.063,0.326,0.18,0.0363,0,13,9,11826797.65,7135484.68,10.0,Sever,0.825
CO102142,Compania C142 Leova SRL,SRL,C-Industrie prelucrătoare,Florești,Mici,1996,29,18,8853393.03,7113879.87,2426421.26,4687458.61,1019280.26,588733.98,59932.16,-0.0064,-0.0369,0.0,2.09,1.59,0.095,0.225,-0.046,-0.07,0.062,0.0072,0,10,8,17731842.61,7104951.88,2.511,Sever,0.831
CO102143,Compania A143 Dondușeni SRL,SRL,A-Agricultură,Ungheni,Micro,2021,4,8,1670610.08,2456137.75,1113614.3,1342523.45,560034.57,116755.04,106527.79,-0.0299,-0.0595,0.0,1.42,1.0,0.02,0.117,-0.04,-0.074,-0.012,0.097,0,4,14,14241112.31,22323077.53,2.127,Sever,1.0
CO102144,Compania K144 Rîșcani SRL,SRL,K-Financiar,Dubăsari,Micro,2021,4,1,4369169.45,6442061.53,4017942.56,2424118.96,1418164.05,690917.19,184228.8,0.0134,-0.0438,0.3,1.14,0.96,-0.026,-0.026,-0.03,-0.079,0.338,0.0921,0,12,9,4581765.4,16431314.26,0.741,Ridicat,0.846
CO102145,Compania F145 Bălți ÎM,ÎM,F-Construcții,Rezina,Micro,1995,30,6,2173897.55,2636109.45,1627690.89,1008418.56,1061276.81,460069.87,87130.23,0.0911,0.0587,1.79,1.08,0.72,0.043,-0.056,0.048,0.127,0.103,0.0992,0,5,12,9040148.27,16363584.46,2.945,Sever,1.0
CO102146,Compania P146 Dondușeni SRL,SRL,P-Educație,Criuleni,Mici,1998,27,50,4714238.52,5660126.8,5213105.7,447021.1,1839566.42,909074.28,312994.63,0.077,-0.0186,2.11,1.27,0.73,0.005,-0.006,-0.015,-0.196,-0.148,0.1373,0,12,12,24004960.52,12848160.0,10.0,Sever,0.875
CO102147,Compania L147 Rîșcani SRL,SRL,L-Imobiliare,Rîșcani,Mici,1996,29,57,21141872.49,20409173.77,15156924.91,5252248.86,9615077.86,3797998.67,1395833.66,0.2691,0.1647,4.81,1.89,1.64,0.114,0.137,0.171,0.5,0.171,0.0018,0,11,7,19418488.82,4057824.89,1.082,Ridicat,0.869
CO102148,Compania N148 Hîncești SA,SA,N-Servicii administrative,Glodeni,Micro,1999,26,7,604108.8,1000000.0,707125.18,292874.82,470479.24,194046.23,28014.98,0.1878,0.1401,1.84,1.23,0.89,0.161,0.018,0.085,0.289,0.146,0.0777,0,9,11,6050488.03,22970377.95,6.965,Sever,0.945
CO102149,Compania I149 Rezina SRL,SRL,I-HoReCa,Basarabeasca,Micro,2008,17,6,637621.39,1000000.0,403325.82,596674.18,186545.67,64866.57,23001.57,0.2087,0.1589,11.25,0.8,0.44,0.16,0.001,0.101,0.17,-0.281,0.0518,0,16,10,29351038.72,8638749.95,10.0,Sever,0.817
CO102150,Compania J150 Telenești SRL,SRL,J-Informații&Comunicații,Călărași,Mijlocii,1999,26,70,107073301.94,121249303.42,53179677.77,68069625.65,29946754.5,8586973.9,3346427.87,-0.0064,-0.0764,0.0,0.43,0.05,0.116,0.186,-0.067,-0.12,-0.207,0.127,0,13,9,8606474.41,46547021.98,0.059,Foarte scăzut,0.719
CO102151,Compania C151 Căușeni SRL,SRL,C-Industrie prelucrătoare,Drochia,Mici,1996,29,19,9572038.23,12236457.25,7973081.2,4263376.05,3990454.62,2376530.63,582203.54,0.2657,0.2399,7.64,1.29,0.85,0.16,0.109,0.188,0.5,0.178,0.0051,0,7,6,4279220.35,24868204.22,0.722,Ridicat,0.982
CO102152,Compania C152 Chișinău SRL,SRL,C-Industrie prelucrătoare,Sîngerei,Micro,2007,18,4,1457563.19,2207781.13,1882856.96,324924.17,868920.1,455745.4,166433.91,0.1408,0.1411,1.43,1.0,0.43,0.318,0.11,0.093,0.5,0.208,0.1223,0,13,11,46667676.64,10710221.66,10.0,Sever,0.969
CO102153,Compania N153 Căușeni SRL,SRL,N-Servicii administrative,Briceni,Mijlocii,2006,19,103,35690633.4,27907039.8,8516501.58,19390538.22,4469472.62,921772.95,521942.49,0.2651,0.2148,16.86,0.95,0.7,0.224,0.328,0.275,0.395,0.029,0.0027,0,12,5,11400741.27,7353021.43,0.272,Scăzut,0.822
CO102154,Compania H154 Ocnița SRL,SRL,H-Transport&Depozitare,Șoldănești,Mici,2001,24,59,9377315.69,10146478.48,4969921.07,5176557.41,2594939.1,789024.95,134754.23,0.0688,0.0339,1.67,1.17,0.54,0.005,0.095,0.031,0.061,0.018,0.0423,0,7,15,4288041.7,16071785.03,0.339,Moderat,0.947
CO102155,Compania A155 Basarabeasca SRL,SRL,A-Agricultură,Soroca,Mici,2003,22,56,4113248.44,4416397.71,441639.77,3974757.94,302367.71,109204.51,34928.94,0.1856,0.1561,23.67,2.16,1.8,0.111,0.173,0.145,0.162,0.083,0.0003,0,8,12,9272662.0,9776675.11,0.739,Ridicat,0.973
CO102156,Compania A156 Anenii Noi SRL,SRL,A-Agricultură,Basarabeasca,Mijlocii,1997,28,83,129812320.28,100293057.73,60652003.74,39641054.0,33826102.64,16305140.96,1739936.11,0.1077,0.0631,2.6,1.35,1.25,0.211,-0.011,0.082,0.207,-0.103,0.0056,0,8,11,8930497.41,57482149.65,0.06,Foarte scăzut,0.933
CO102157,Compania G157 Anenii Noi SRL,SRL,G-Comerț cu ridicata&amănuntul,Șoldănești,Micro,1997,28,11,2497154.31,3281765.08,1935264.25,1346500.83,1015676.81,232312.86,46609.19,0.1147,0.0319,2.03,1.65,1.22,0.117,0.207,0.024,0.059,0.039,0.02,0,9,11,26058739.3,51816546.57,7.756,Sever,0.967
CO102158,Compania G158 Bălți II,II,G-Comerț cu ridicata&amănuntul,Basarabeasca,Mici,2020,5,30,9270137.14,11560494.81,5895629.05,5664865.75,3649382.14,1284758.41,237309.3,0.0398,-0.033,1.07,1.67,0.95,-0.059,-0.2,-0.026,-0.054,0.365,0.0111,0,14,7,14221239.76,13524434.38,0.899,Ridicat,0.794
CO102159,Compania C159 Căușeni SRL,SRL,C-Industrie prelucrătoare,Ialoveni,Mici,2020,5,33,19694299.73,19953564.33,12591296.39,7362267.93,5418391.94,3380659.15,723569.5,0.2169,0.1499,6.21,1.36,1.23,0.263,0.263,0.148,0.401,-0.129,0.0053,0,12,6,12512437.24,4925729.84,0.951,Ridicat,0.828
CO102160,Compania G160 Briceni SA,SA,G-Comerț cu ridicata&amănuntul,Cimișlia,Micro,1999,26,5,2994426.92,3851473.31,1541291.85,2310181.46,1059752.64,271807.79,44412.25,0.1847,0.196,7.4,1.5,1.17,-0.049,0.119,0.152,0.254,0.279,0.0043,0,13,9,12056594.51,5511875.06,1.989,Ridicat,0.861
CO102161,Compania Q161 Criuleni SRL,SRL,Q-Sănătate&Asistență,Ocnița,Mici,1995,30,21,17901254.89,22391145.72,13329595.1,9061550.62,8382443.66,3063889.0,484833.7,0.0382,-0.0158,0.98,1.48,1.09,0.183,0.149,-0.013,-0.031,-0.183,0.0243,0,6,15,3770102.09,15349938.24,0.139,Scăzut,0.975
CO102162,Compania G162 Leova SRL,SRL,G-Comerț cu ridicata&amănuntul,UTA Găgăuzia,Mijlocii,2006,19,74,162746239.53,147420453.51,78044694.69,69375758.81,56992682.17,18396246.93,4736191.21,0.0471,-0.0119,1.11,1.78,1.09,-0.001,0.449,-0.013,-0.028,0.217,0.0022,0,12,11,13310054.55,24289394.96,0.045,Foarte scăzut,0.88
CO102163,Compania P163 Dondușeni SRL,SRL,P-Educație,Drochia,Mici,2012,13,27,3230059.62,3664333.34,3202136.66,462196.68,1642452.44,576751.96,198221.57,0.1568,0.1064,3.37,1.26,0.92,0.004,0.084,0.094,0.5,0.199,0.0549,0,7,14,3824861.39,6894389.86,2.426,Sever,0.895
CO102164,Compania C164 Briceni SRL,SRL,C-Industrie prelucrătoare,Căușeni,Micro,2016,9,8,3460746.77,4360857.16,2359427.55,2001429.61,1566960.4,486727.05,143502.28,0.1681,0.1111,2.54,2.06,1.61,0.022,0.315,0.088,0.192,0.308,0.0033,0,8,11,9048345.78,38311641.4,1.49,Ridicat,0.929
CO102165,Compania F165 Florești SRL,SRL,F-Construcții,Anenii Noi,Mici,2015,10,41,22949131.33,23156784.86,14409562.2,8747222.66,9462649.34,2425699.51,1098724.81,0.1092,0.1223,1.64,1.51,1.06,0.233,0.047,0.121,0.321,-0.111,0.013,0,5,11,4880974.58,36759237.64,0.281,Scăzut,1.0
CO102166,Compania D166 Cahul II,II,D-Energie/Electricitate,Șoldănești,Mijlocii,2011,14,91,36906865.09,27225784.65,15941911.51,11283873.13,6387383.82,2394048.56,997235.83,0.2091,0.1719,9.26,1.25,0.72,0.143,0.256,0.233,0.5,-0.377,0.0079,0,10,14,13129915.63,30108218.8,0.468,Moderat,0.868
CO102167,Compania H167 Orhei SRL,SRL,H-Transport&Depozitare,Cantemir,Micro,2012,13,2,1433989.14,1828505.16,455384.07,1373121.08,187720.12,60935.76,29246.35,0.1677,0.0747,10.87,1.36,0.93,0.153,0.03,0.059,0.078,-0.254,0.0082,0,13,7,52734429.32,11398558.57,6.477,Sever,0.978
CO102168,Compania Q168 Cahul SRL,SRL,Q-Sănătate&Asistență,Hîncești,Mici,2001,24,26,8428466.84,7794388.83,6068291.03,1726097.8,2421416.98,839749.89,297671.07,0.1322,0.0748,7.16,1.41,1.04,0.096,0.104,0.081,0.365,0.317,0.008,0,5,7,1630798.93,13015632.74,0.42,Moderat,1.0
CO102169,Compania F169 Florești SRL,SRL,F-Construcții,Florești,Micro,2011,14,5,2616357.5,3787286.13,1993911.67,1793374.46,1446863.75,302013.78,176210.33,0.1619,0.1472,3.05,1.53,0.87,0.116,0.219,0.102,0.215,-0.279,0.0232,0,16,10,23245190.74,9372541.82,5.767,Sever,0.871
